"","falsto_name","year","prec","temp","swvl","freq","elev","x","y","sm","vpd","sm_z","vpd_z","spei","spei_z","avg_beetles_trap","sum_ips","peak_doy","peak_diff","agg_doy"
"1151","Mellrichstadter_Forst_1",2015,45,12.1,1.28636184498426,0.618538324420677,403,4335286.53727282,3045568.95044746,1.19476262508508,0.706208725340402,-1.80877890117923,1.85759754359973,-0.261523605856242,-0.136109606853981,412.608695652174,9490,204,230,133
"1152","Mellrichstadter_Forst_1",2015,45,12.1,1.28636184498426,0.618538324420677,403,4335286.53727282,3045568.95044746,1.19476262508508,0.706208725340402,-1.80877890117923,1.85759754359973,-0.261523605856242,-0.136109606853981,478.04347826087,9490,204,230,133
"1153","Mellrichstadter_Forst_1",2016,45,16.3,1.3854058682632,0.618538324420677,403,4335286.53727282,3045568.95044746,1.42596967573728,0.494775033817632,0.782763615416797,-0.188001883112853,-0.751281884102435,-0.648901115310505,398.727272727273,8772,134,198.428571428571,134
"1154","Mellrichstadter_Forst_1",2016,45,16.3,1.3854058682632,0.618538324420677,403,4335286.53727282,3045568.95044746,1.42596967573728,0.494775033817632,0.782763615416797,-0.188001883112853,-0.751281884102435,-0.648901115310505,287.363636363636,8772,134,198.428571428571,134
"1155","Mellrichstadter_Forst_1",2017,61,13.6,1.42995204474116,0.618538324420677,403,4335286.53727282,3045568.95044746,1.36560404363084,0.544611984116367,0.106140209237179,0.294165534132555,-0.163041790676464,-0.032996212339414,333,4995,173,262.222222222222,173
"1156","Mellrichstadter_Forst_1",2017,61,13.6,1.42995204474116,0.618538324420677,403,4335286.53727282,3045568.95044746,1.36560404363084,0.544611984116367,0.106140209237179,0.294165534132555,-0.163041790676464,-0.032996212339414,3888.06666666667,4995,173,262.222222222222,173
"1157","Mellrichstadter_Forst_1",2018,29,15.4,1.12001657304782,0.618538324420677,403,4335286.53727282,3045568.95044746,1.14256950591351,0.854828748619243,-2.39379863576486,3.29548112888664,-0.188345810804612,-0.0594902752840825,115.095238095238,2417,208,50.0833333333333,208
"1158","Mellrichstadter_Forst_1",2018,29,15.4,1.12001657304782,0.618538324420677,403,4335286.53727282,3045568.95044746,1.14256950591351,0.854828748619243,-2.39379863576486,3.29548112888664,-0.188345810804612,-0.0594902752840825,925.761904761905,2417,208,50.0833333333333,208
"1159","Mellrichstadter_Forst_1",2019,42,13.2,1.3682785193676,0.618538324420677,403,4335286.53727282,3045568.95044746,1.260741054339,0.710885543715412,-1.06924304313588,1.90284528495002,-0.201157921588344,-0.0729049369797025,257.913043478261,5932,156,157.5,122
"1160","Mellrichstadter_Forst_1",2019,42,13.2,1.3682785193676,0.618538324420677,403,4335286.53727282,3045568.95044746,1.260741054339,0.710885543715412,-1.06924304313588,1.90284528495002,-0.201157921588344,-0.0729049369797025,4152.04347826087,5932,156,157.5,122
"1161","Mellrichstadter_Forst_1",2020,48,14.4,1.26920936622542,0.618538324420677,403,4335286.53727282,3045568.95044746,1.22724846351564,0.660150019019555,-1.44465319116053,1.41198425195032,0.504631853390613,0.666077984678475,747.538461538462,19436,155,346.666666666667,135
"1162","Mellrichstadter_Forst_1",2020,48,14.4,1.26920936622542,0.618538324420677,403,4335286.53727282,3045568.95044746,1.22724846351564,0.660150019019555,-1.44465319116053,1.41198425195032,0.504631853390613,0.666077984678475,2292.26923076923,19436,155,346.666666666667,135
"1163","Mellrichstadter_Forst_1",2021,65,14.6,1.49353836700117,0.618538324420677,403,4335286.53727282,3045568.95044746,1.50641471105244,0.445001977857365,1.68445207465807,-0.669551129142501,1.01958056659846,1.20524462902636,581.703703703704,15706,134,355.430555555556,134
"1164","Mellrichstadter_Forst_1",2021,65,14.6,1.49353836700117,0.618538324420677,403,4335286.53727282,3045568.95044746,1.50641471105244,0.445001977857365,1.68445207465807,-0.669551129142501,1.01958056659846,1.20524462902636,280,15706,134,355.430555555556,134
"1165","Mellrichstadter_Forst_2",2015,47,11.8,1.28636184498426,0.944741532976827,433,4335036.27854752,3044018.05027477,1.19476262508508,0.706208725340402,-1.80877890117923,1.85759754359973,-1.0621356827548,-1.89885431289259,420.130434782609,9663,204,185,133
"1166","Mellrichstadter_Forst_2",2015,47,11.8,1.28636184498426,0.944741532976827,433,4335036.27854752,3044018.05027477,1.19476262508508,0.706208725340402,-1.80877890117923,1.85759754359973,-1.0621356827548,-1.89885431289259,3171.52173913043,9663,204,185,133
"1167","Mellrichstadter_Forst_2",2016,48,16,1.3854058682632,0.944741532976827,433,4335036.27854752,3044018.05027477,1.42596967573728,0.494775033817632,0.782763615416797,-0.188001883112853,-1.61716293417268,-2.74623789159123,642.347826086957,14774,231,789.090909090909,134
"1168","Mellrichstadter_Forst_2",2016,48,16,1.3854058682632,0.944741532976827,433,4335036.27854752,3044018.05027477,1.42596967573728,0.494775033817632,0.782763615416797,-0.188001883112853,-1.61716293417268,-2.74623789159123,3290.21739130435,14774,231,789.090909090909,134
"1169","Mellrichstadter_Forst_2",2017,63,13.3,1.42995204474116,0.944741532976827,433,4335036.27854752,3044018.05027477,1.36560404363084,0.544611984116367,0.106140209237179,0.294165534132555,-1.11791518455311,-1.98401523738979,237.090909090909,5216,138,250,138
